BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;14.02.2019;Индекс МосБиржи;Индекс МосБиржи;2460,82;2468,31;2475,5;2448,41;67123856506,2;0;0;2;10191702192100;RUB;4141587958,0200;3;
SNDX;IMOEX;15.02.2019;Индекс МосБиржи;Индекс МосБиржи;2490,16;2465,02;2490,16;2465,02;41192184630,9;0;0;2;10313213672000;RUB;4141587958,0200;3;
SNDX;IMOEX;18.02.2019;Индекс МосБиржи;Индекс МосБиржи;2472,41;2489,79;2494,43;2456,01;34132355469,4;0;0;2;10239699022800;RUB;4141587958,0200;3;
SNDX;IMOEX;19.02.2019;Индекс МосБиржи;Индекс МосБиржи;2458,55;2471,17;2480,29;2450,17;32660348399,9;0;0;2;10182284850600;RUB;4141587958,0200;3;
SNDX;IMOEX;20.02.2019;Индекс МосБиржи;Индекс МосБиржи;2487,82;2462,15;2487,82;2462,15;36870678116,9;0;0;2;10303527074700;RUB;4141587958,0200;3;
SNDX;IMOEX;21.02.2019;Индекс МосБиржи;Индекс МосБиржи;2470,23;2488,44;2494,05;2462,92;34041725237,7;0;0;2;10230691728400;RUB;4141587958,0200;3;
SNDX;IMOEX;22.02.2019;Индекс МосБиржи;Индекс МосБиржи;2488,63;2470,75;2490,67;2468,14;26578408689,2;0;0;2;10306891875700;RUB;4141587958,0200;3;
SNDX;IMOEX;25.02.2019;Индекс МосБиржи;Индекс МосБиржи;2494,63;2491,54;2506,94;2481,73;35735569766;0;0;2;10331721052600;RUB;4141587958,0200;3;
SNDX;IMOEX;26.02.2019;Индекс МосБиржи;Индекс МосБиржи;2494,02;2488,43;2494,02;2470,35;31084467579,1;0;0;2;10329219677500;RUB;4141587958,0200;3;
SNDX;IMOEX;27.02.2019;Индекс МосБиржи;Индекс МосБиржи;2490,65;2495,52;2502,59;2479,44;32322738220;0;0;2;10315260954400;RUB;4141587958,0200;3;
SNDX;IMOEX;28.02.2019;Индекс МосБиржи;Индекс МосБиржи;2485,27;2489,09;2490,57;2468,06;39629723473,9;0;0;2;10292954568800;RUB;4141587958,0200;3;
SNDX;IMOEX;01.03.2019;Индекс МосБиржи;Индекс МосБиржи;2478,01;2487,44;2494,89;2476,35;29151058191,8;0;0;2;10262909496400;RUB;4141587958,0200;3;
SNDX;IMOEX;04.03.2019;Индекс МосБиржи;Индекс МосБиржи;2473,79;2478,91;2483,27;2469,5;24422972572,8;0;0;2;10245428227600;RUB;4141587958,0200;3;
SNDX;IMOEX;05.03.2019;Индекс МосБиржи;Индекс МосБиржи;2466,23;2472,19;2473,76;2458,07;29496259851,2;0;0;2;10214102625000;RUB;4141587958,0200;3;
SNDX;IMOEX;06.03.2019;Индекс МосБиржи;Индекс МосБиржи;2494,04;2467,7;2497,08;2467,7;33571749208,7;0;0;2;10329299520600;RUB;4141587958,0200;3;
SNDX;IMOEX;07.03.2019;Индекс МосБиржи;Индекс МосБиржи;2476,64;2491,83;2492,61;2473,31;30847186081;0;0;2;10257203638400;RUB;4141587958,0200;3;
SNDX;IMOEX;11.03.2019;Индекс МосБиржи;Индекс МосБиржи;2465,94;2474,45;2474,54;2459,78;32602490875,3;0;0;2;10212907648900;RUB;4141587958,0200;3;
SNDX;IMOEX;12.03.2019;Индекс МосБиржи;Индекс МосБиржи;2468,25;2469,6;2479,4;2461,26;28723043708,6;0;0;2;10222473429200;RUB;4141587958,0200;3;
SNDX;IMOEX;13.03.2019;Индекс МосБиржи;Индекс МосБиржи;2470,61;2468,26;2470,61;2452,09;43732949434,7;0;0;2;10232259252000;RUB;4141587958,0200;3;
SNDX;IMOEX;14.03.2019;Индекс МосБиржи;Индекс МосБиржи;2457,79;2469,38;2475,85;2454,74;33427534319,5;0;0;2;10179141841300;RUB;4141587958,0200;3;
SNDX;IMOEX;15.03.2019;Индекс МосБиржи;Индекс МосБиржи;2476,73;2459,78;2476,73;2457,36;45901457508,1;0;0;2;10257604436800;RUB;4141587958,0200;3;
SNDX;IMOEX;18.03.2019;Индекс МосБиржи;Индекс МосБиржи;2483,7;2477,03;2488,5;2467,45;32457707513,4;0;0;2;10286473575500;RUB;4141587958,0200;3;
SNDX;IMOEX;19.03.2019;Индекс МосБиржи;Индекс МосБиржи;2493,28;2485,05;2497,18;2484,48;31439073559,8;0;0;2;10326134387300;RUB;4141587958,0200;3;
SNDX;IMOEX;20.03.2019;Индекс МосБиржи;Индекс МосБиржи;2504,23;2493,37;2504,23;2484,27;35444167458,2;0;0;2;10371483206800;RUB;4141587958,0200;3;
SNDX;IMOEX;21.03.2019;Индекс МосБиржи;Индекс МосБиржи;2507,81;2505,06;2514,72;2497,99;48940206032,2;0;0;2;10386318925400;RUB;4141587958,0200;3;
SNDX;IMOEX;22.03.2019;Индекс МосБиржи;Индекс МосБиржи;2492,7;2507,96;2509,96;2486,01;33325644543,7;0;0;2;9843716861470;RUB;3949018641,2700;3;
SNDX;IMOEX;25.03.2019;Индекс МосБиржи;Индекс МосБиржи;2497,59;2487,89;2499,41;2473,76;45183821470,1;0;0;2;9863013572050;RUB;3949018641,2700;3;
SNDX;IMOEX;26.03.2019;Индекс МосБиржи;Индекс МосБиржи;2512,63;2498,6;2520,02;2492,36;39676577285,8;0;0;2;9922409451350;RUB;3949018641,2700;3;
SNDX;IMOEX;27.03.2019;Индекс МосБиржи;Индекс МосБиржи;2487,48;2510,69;2514,48;2487,48;38964810548,2;0;0;2;9823085922680;RUB;3949018641,2700;3;
SNDX;IMOEX;28.03.2019;Индекс МосБиржи;Индекс МосБиржи;2492,4;2487,7;2497,65;2482,82;30731748797,3;0;0;2;9842528824650;RUB;3949018641,2700;3;
SNDX;IMOEX;29.03.2019;Индекс МосБиржи;Индекс МосБиржи;2497,1;2493,77;2509,65;2486,72;47149296835,9;0;0;2;9861095176230;RUB;3949018641,2700;3;
SNDX;IMOEX;01.04.2019;Индекс МосБиржи;Индекс МосБиржи;2521,25;2498,73;2527,06;2498,73;35087812349,1;0;0;2;9956477666800;RUB;3949018641,2700;3;
SNDX;IMOEX;02.04.2019;Индекс МосБиржи;Индекс МосБиржи;2527,77;2523,03;2532,34;2514,55;33296594199;0;0;2;9982210377090;RUB;3949018641,2700;3;
SNDX;IMOEX;03.04.2019;Индекс МосБиржи;Индекс МосБиржи;2532,32;2530,9;2549,56;2530,9;47180753521,7;0;0;2;10000167363300;RUB;3949018641,2700;3;
SNDX;IMOEX;04.04.2019;Индекс МосБиржи;Индекс МосБиржи;2535,5;2530,56;2538,36;2523,69;34238890326,8;0;0;2;10012748849400;RUB;3949018641,2700;3;
SNDX;IMOEX;05.04.2019;Индекс МосБиржи;Индекс МосБиржи;2540,99;2535,5;2548,52;2534,78;36421477031;0;0;2;10034406731100;RUB;3949018641,2700;3;
SNDX;IMOEX;08.04.2019;Индекс МосБиржи;Индекс МосБиржи;2560,07;2542,61;2560,07;2542,61;38456539061,8;0;0;2;10109772387800;RUB;3949018641,2700;3;
SNDX;IMOEX;09.04.2019;Индекс МосБиржи;Индекс МосБиржи;2570,28;2563,85;2574,07;2556,37;55676482740,1;0;0;2;10150064256300;RUB;3949018641,2700;3;
SNDX;IMOEX;10.04.2019;Индекс МосБиржи;Индекс МосБиржи;2578,58;2571,7;2591,69;2565,33;64251478340,9;0;0;2;10182872152200;RUB;3949018641,2700;3;
SNDX;IMOEX;11.04.2019;Индекс МосБиржи;Индекс МосБиржи;2551,45;2578,37;2587,09;2551,45;52873386570,7;0;0;2;10075736770200;RUB;3949018641,2700;3;
SNDX;IMOEX;12.04.2019;Индекс МосБиржи;Индекс МосБиржи;2559,72;2550,87;2569,84;2547;45520260446,8;0;0;2;10108401026000;RUB;3949018641,2700;3;
SNDX;IMOEX;15.04.2019;Индекс МосБиржи;Индекс МосБиржи;2545,12;2564,48;2569,92;2539,74;29718578010,8;0;0;2;10050740951900;RUB;3949018641,2700;3;
SNDX;IMOEX;16.04.2019;Индекс МосБиржи;Индекс МосБиржи;2559,84;2547,17;2567,06;2540,35;46613245040,9;0;0;2;10108858558800;RUB;3949018641,2700;3;
SNDX;IMOEX;17.04.2019;Индекс МосБиржи;Индекс МосБиржи;2568,26;2563,47;2574,81;2560,04;39274050191,7;0;0;2;10142118767100;RUB;3949018641,2700;3;
SNDX;IMOEX;18.04.2019;Индекс МосБиржи;Индекс МосБиржи;2560,8;2567,34;2567,34;2547,37;29544889062,3;0;0;2;10112638166600;RUB;3949018641,2700;3;
SNDX;IMOEX;19.04.2019;Индекс МосБиржи;Индекс МосБиржи;2563,9;2561,11;2566,88;2560,73;8695793680,8;0;0;2;10124880146200;RUB;3949018641,2700;3;
SNDX;IMOEX;22.04.2019;Индекс МосБиржи;Индекс МосБиржи;2584,74;2567,24;2585,76;2567,24;20973319508,2;0;0;2;10207200900000;RUB;3949018641,2700;3;
SNDX;IMOEX;23.04.2019;Индекс МосБиржи;Индекс МосБиржи;2587,48;2586,06;2599,58;2576,82;37643056664,4;0;0;2;10217992761700;RUB;3949018641,2700;3;
SNDX;IMOEX;24.04.2019;Индекс МосБиржи;Индекс МосБиржи;2579,05;2587,07;2587,24;2567,38;34573260673,8;0;0;2;10184708315200;RUB;3949018641,2700;3;
SNDX;IMOEX;25.04.2019;Индекс МосБиржи;Индекс МосБиржи;2560,94;2578,52;2586,93;2558,75;48525675409;0;0;2;10113207473200;RUB;3949018641,2700;3;
SNDX;IMOEX;26.04.2019;Индекс МосБиржи;Индекс МосБиржи;2563,72;2560,7;2563,72;2547,87;44939040182,8;0;0;2;10124174047700;RUB;3949018641,2700;3;
SNDX;IMOEX;29.04.2019;Индекс МосБиржи;Индекс МосБиржи;2569,83;2564,09;2577,46;2556,71;29659672341,2;0;0;2;10148287864500;RUB;3949018641,2700;3;
SNDX;IMOEX;30.04.2019;Индекс МосБиржи;Индекс МосБиржи;2559,32;2570,19;2570,33;2552,86;42124534042,3;0;0;2;10106791253700;RUB;3949018641,2700;3;
SNDX;IMOEX;02.05.2019;Индекс МосБиржи;Индекс МосБиржи;2575,22;2558,81;2580,92;2557,69;26398021869,3;0;0;2;10169590875500;RUB;3949018641,2700;3;
SNDX;IMOEX;03.05.2019;Индекс МосБиржи;Индекс МосБиржи;2580,95;2574,11;2587,09;2572,84;29668998422,2;0;0;2;10192235074400;RUB;3949018641,2700;3;
SNDX;IMOEX;06.05.2019;Индекс МосБиржи;Индекс МосБиржи;2579,75;2569,28;2579,75;2552,34;26022038505,2;0;0;2;10187486280900;RUB;3949018641,2700;3;
SNDX;IMOEX;07.05.2019;Индекс МосБиржи;Индекс МосБиржи;2565,1;2579,59;2583,18;2556,98;36068048165,9;0;0;2;10129636729300;RUB;3949018641,2700;3;
SNDX;IMOEX;08.05.2019;Индекс МосБиржи;Индекс МосБиржи;2544,43;2563,66;2564,38;2544,43;31553595638,8;0;0;2;10047991734100;RUB;3949018641,2700;3;
SNDX;IMOEX;10.05.2019;Индекс МосБиржи;Индекс МосБиржи;2514,87;2538,16;2540,33;2511,16;32539558434,3;0;0;2;9931268733370;RUB;3949018641,2700;3;
SNDX;IMOEX;13.05.2019;Индекс МосБиржи;Индекс МосБиржи;2508,87;2512,23;2531,54;2506,47;34323742685,8;0;0;2;9907583298690;RUB;3949018641,2700;3;
SNDX;IMOEX;14.05.2019;Индекс МосБиржи;Индекс МосБиржи;2562,33;2508,93;2566,92;2508,93;82182216496,4;0;0;2;10118699847400;RUB;3949018641,2700;3;
SNDX;IMOEX;15.05.2019;Индекс МосБиржи;Индекс МосБиржи;2554,49;2569,33;2576,56;2549,17;66054807595,7;0;0;2;10087742260700;RUB;3949018641,2700;3;
SNDX;IMOEX;16.05.2019;Индекс МосБиржи;Индекс МосБиржи;2581,11;2552,69;2590,46;2552,34;61654223128,8;0;0;2;10192851364000;RUB;3949018641,2700;3;
SNDX;IMOEX;17.05.2019;Индекс МосБиржи;Индекс МосБиржи;2577,48;2576,45;2587,26;2569,1;42554641958,3;0;0;2;10178506736400;RUB;3949018641,2700;3;
SNDX;IMOEX;20.05.2019;Индекс МосБиржи;Индекс МосБиржи;2571,65;2582,01;2588,39;2567,11;34176859445,1;0;0;2;10155512949800;RUB;3949018641,2700;3;
SNDX;IMOEX;21.05.2019;Индекс МосБиржи;Индекс МосБиржи;2616,53;2575,15;2619,77;2572,36;56403537555,2;0;0;2;10332743067000;RUB;3949018641,2700;3;
SNDX;IMOEX;22.05.2019;Индекс МосБиржи;Индекс МосБиржи;2638,71;2619,66;2645,7;2610,46;45253827796,6;0;0;2;10420318292200;RUB;3949018641,2700;3;
SNDX;IMOEX;23.05.2019;Индекс МосБиржи;Индекс МосБиржи;2618,61;2634,19;2634,19;2615,7;49747781732,9;0;0;2;10340954487400;RUB;3949018641,2700;3;
SNDX;IMOEX;24.05.2019;Индекс МосБиржи;Индекс МосБиржи;2619,24;2621,94;2642,4;2616,56;49711443022,4;0;0;2;10343428938100;RUB;3949018641,2700;3;
SNDX;IMOEX;27.05.2019;Индекс МосБиржи;Индекс МосБиржи;2632,95;2620;2632,95;2617,63;23530867382;0;0;2;10397558995600;RUB;3949018641,2700;3;
SNDX;IMOEX;28.05.2019;Индекс МосБиржи;Индекс МосБиржи;2609,78;2634,13;2640,81;2596,3;98945517838,1;0;0;2;10306064296300;RUB;3949018641,2700;3;
SNDX;IMOEX;29.05.2019;Индекс МосБиржи;Индекс МосБиржи;2641,15;2607,11;2642,23;2600,79;49106817280,2;0;0;2;10429958708200;RUB;3949018641,2700;3;
SNDX;IMOEX;30.05.2019;Индекс МосБиржи;Индекс МосБиржи;2659,52;2645;2665,28;2642,27;47216735524,8;0;0;2;10502510518900;RUB;3949018641,2700;3;
SNDX;IMOEX;31.05.2019;Индекс МосБиржи;Индекс МосБиржи;2665,33;2655,76;2665,42;2639,19;44693230156;0;0;2;10525422588800;RUB;3949018641,2700;3;
SNDX;IMOEX;03.06.2019;Индекс МосБиржи;Индекс МосБиржи;2729,93;2660,64;2743,81;2649,78;97976285815,4;0;0;2;10780547318200;RUB;3949018641,2700;3;
SNDX;IMOEX;04.06.2019;Индекс МосБиржи;Индекс МосБиржи;2706,29;2726,06;2731,1;2690,13;70439133521,8;0;0;2;10687195519600;RUB;3949018641,2700;3;
SNDX;IMOEX;05.06.2019;Индекс МосБиржи;Индекс МосБиржи;2701,84;2706,66;2713,82;2690,43;45164978845,9;0;0;2;10669608971800;RUB;3949018641,2700;3;
SNDX;IMOEX;06.06.2019;Индекс МосБиржи;Индекс МосБиржи;2728,25;2701,55;2731,73;2700,3;50735942371,3;0;0;2;10773922633300;RUB;3949018641,2700;3;
SNDX;IMOEX;07.06.2019;Индекс МосБиржи;Индекс МосБиржи;2729,61;2734,94;2743,11;2725,43;54064789995,8;0;0;2;10779292457300;RUB;3949018641,2700;3;
SNDX;IMOEX;10.06.2019;Индекс МосБиржи;Индекс МосБиржи;2742,59;2734,16;2746,8;2725,65;46566321727,7;0;0;2;10830532132500;RUB;3949018641,2700;3;
SNDX;IMOEX;11.06.2019;Индекс МосБиржи;Индекс МосБиржи;2751,75;2718,13;2759,57;2717,75;62709372954;0;0;2;10866709380700;RUB;3949018641,2700;3;
SNDX;IMOEX;13.06.2019;Индекс МосБиржи;Индекс МосБиржи;2758,36;2750,42;2759,16;2734,4;60271107064,8;0;0;2;10892833356100;RUB;3949018641,2700;3;
SNDX;IMOEX;14.06.2019;Индекс МосБиржи;Индекс МосБиржи;2739,28;2757,58;2772,06;2738,62;45550209631,7;0;0;2;10817473361700;RUB;3949018641,2700;3;
SNDX;IMOEX;17.06.2019;Индекс МосБиржи;Индекс МосБиржи;2734,31;2737,97;2757,89;2728,61;43818275358,5;0;0;2;10797856650100;RUB;3949018641,2700;3;
SNDX;IMOEX;18.06.2019;Индекс МосБиржи;Индекс МосБиржи;2761,69;2732,47;2761,69;2723,99;46177918076;0;0;2;10905970981100;RUB;3949018641,2700;3;
SNDX;IMOEX;19.06.2019;Индекс МосБиржи;Индекс МосБиржи;2759,12;2763,07;2775,83;2751,58;39841689277,1;0;0;2;10895821487400;RUB;3949018641,2700;3;
SNDX;IMOEX;20.06.2019;Индекс МосБиржи;Индекс МосБиржи;2780,2;2758,53;2788,19;2758,53;71303677857,4;0;0;2;10979048386000;RUB;3949018641,2700;3;
SNDX;IMOEX;21.06.2019;Индекс МосБиржи;Индекс МосБиржи;2761,23;2777,54;2779,32;2750,54;62090477912,9;0;0;2;10240795174600;RUB;3708780020,3200;3;
SNDX;IMOEX;24.06.2019;Индекс МосБиржи;Индекс МосБиржи;2762,65;2762,17;2772,37;2758,18;30592428941,8;0;0;2;10246059874900;RUB;3708780020,3200;3;
SNDX;IMOEX;25.06.2019;Индекс МосБиржи;Индекс МосБиржи;2753,96;2761,39;2763,88;2738,34;34638511344,6;0;0;2;10213816036600;RUB;3708780020,3200;3;
SNDX;IMOEX;26.06.2019;Индекс МосБиржи;Индекс МосБиржи;2775,14;2754,91;2778,25;2751,51;38807017869,8;0;0;2;10292399835900;RUB;3708780020,3200;3;
SNDX;IMOEX;27.06.2019;Индекс МосБиржи;Индекс МосБиржи;2779,66;2774,75;2790,59;2765,61;37902608243,2;0;0;2;10309134023900;RUB;3708780020,3200;3;
SNDX;IMOEX;28.06.2019;Индекс МосБиржи;Индекс МосБиржи;2765,85;2777,94;2786,66;2761,46;41769434618,9;0;0;2;10257914778100;RUB;3708780020,3200;3;
SNDX;IMOEX;01.07.2019;Индекс МосБиржи;Индекс МосБиржи;2801,47;2777,08;2813,44;2777,08;55325833342,4;0;0;2;10390041288100;RUB;3708780020,3200;3;
SNDX;IMOEX;02.07.2019;Индекс МосБиржи;Индекс МосБиржи;2809,81;2802,82;2810,02;2795,36;37233670312,8;0;0;2;10420956744300;RUB;3708780020,3200;3;
SNDX;IMOEX;03.07.2019;Индекс МосБиржи;Индекс МосБиржи;2823,95;2810,1;2827,76;2799,6;45405020131,8;0;0;2;10473396491900;RUB;3708780020,3200;3;
SNDX;IMOEX;04.07.2019;Индекс МосБиржи;Индекс МосБиржи;2842,78;2823,33;2842,78;2813,66;46950645941,9;0;0;2;10543240617000;RUB;3708780020,3200;3;
SNDX;IMOEX;05.07.2019;Индекс МосБиржи;Индекс МосБиржи;2835,35;2842,97;2848,4;2827,96;44191358353,8;0;0;2;10515690287700;RUB;3708780020,3200;3;
SNDX;IMOEX;08.07.2019;Индекс МосБиржи;Индекс МосБиржи;2822,55;2823,14;2823,67;2806,97;40589081211,2;0;0;2;10468204089300;RUB;3708780020,3200;3;
SNDX;IMOEX;09.07.2019;Индекс МосБиржи;Индекс МосБиржи;2822,66;2821,89;2835,18;2816,79;35414060387,2;0;0;2;10468607187800;RUB;3708780020,3200;3;
SNDX;IMOEX;10.07.2019;Индекс МосБиржи;Индекс МосБиржи;2822,75;2824,79;2833,18;2808,76;46408347141,3;0;0;2;10468975610700;RUB;3708780020,3200;3;
SNDX;IMOEX;11.07.2019;Индекс МосБиржи;Индекс МосБиржи;2789,66;2825,2;2828,72;2779,41;44487900680,4;0;0;2;10346216763700;RUB;3708780020,3200;3;
SNDX;IMOEX;12.07.2019;Индекс МосБиржи;Индекс МосБиржи;2777,58;2787,09;2788,7;2760,46;38423366016,8;0;0;2;10301444971500;RUB;3708780020,3200;3;
SNDX;IMOEX;15.07.2019;Индекс МосБиржи;Индекс МосБиржи;2756,44;2783,45;2785,8;2755,43;39047746042,7;0;0;2;10223026476100;RUB;3708780020,3200;3;
SNDX;IMOEX;16.07.2019;Индекс МосБиржи;Индекс МосБиржи;2755,88;2754,05;2757,35;2736,44;41461661397,2;0;0;2;10220966227200;RUB;3708780020,3200;3;
SNDX;IMOEX;17.07.2019;Индекс МосБиржи;Индекс МосБиржи;2713,17;2715,67;2726,22;2704,28;40758123472,4;0;0;2;10062567101500;RUB;3708780020,3200;3;
SNDX;IMOEX;18.07.2019;Индекс МосБиржи;Индекс МосБиржи;2702,59;2705,63;2714,55;2694,74;30516614439,8;0;0;2;10023315699100;RUB;3708780020,3200;3;
SNDX;IMOEX;19.07.2019;Индекс МосБиржи;Индекс МосБиржи;2700,57;2710,44;2726,89;2700,54;32089381805,8;0;0;2;10015826653200;RUB;3708780020,3200;3;
SNDX;IMOEX;22.07.2019;Индекс МосБиржи;Индекс МосБиржи;2684,25;2699,31;2705,07;2684,25;34865014698,7;0;0;2;9955274556530;RUB;3708780020,3200;3;
SNDX;IMOEX;23.07.2019;Индекс МосБиржи;Индекс МосБиржи;2701,06;2686,98;2709,24;2683,39;34134506816,7;0;0;2;10017627633400;RUB;3708780020,3200;3;
SNDX;IMOEX;24.07.2019;Индекс МосБиржи;Индекс МосБиржи;2682,91;2706,73;2708,5;2677,35;33918482808,4;0;0;2;9950310747190;RUB;3708780020,3200;3;
SNDX;IMOEX;25.07.2019;Индекс МосБиржи;Индекс МосБиржи;2701,02;2679,38;2723,44;2665,21;69073047387,1;0;0;2;10017493290200;RUB;3708780020,3200;3;
SNDX;IMOEX;26.07.2019;Индекс МосБиржи;Индекс МосБиржи;2715,68;2697,21;2733,32;2694,84;73825365556,3;0;0;2;10071866495000;RUB;3708780020,3200;3;
SNDX;IMOEX;29.07.2019;Индекс МосБиржи;Индекс МосБиржи;2728,27;2715,74;2732,86;2714,44;34389125864,3;0;0;2;10118560847200;RUB;3708780020,3200;3;
SNDX;IMOEX;30.07.2019;Индекс МосБиржи;Индекс МосБиржи;2734,68;2730,38;2735,21;2714,01;39132766333,9;0;0;2;10142324655200;RUB;3708780020,3200;3;
SNDX;IMOEX;31.07.2019;Индекс МосБиржи;Индекс МосБиржи;2739,5;2737,8;2750,06;2723,54;46183249194,6;0;0;2;10160214161700;RUB;3708780020,3200;3;
SNDX;IMOEX;01.08.2019;Индекс МосБиржи;Индекс МосБиржи;2729,42;2727,68;2737,91;2722,48;40678706466,1;0;0;2;10122834966600;RUB;3708780020,3200;3;
SNDX;IMOEX;02.08.2019;Индекс МосБиржи;Индекс МосБиржи;2674,9;2707,65;2716,6;2673,97;67130476196,8;0;0;2;9920616773240;RUB;3708780020,3200;3;
SNDX;IMOEX;05.08.2019;Индекс МосБиржи;Индекс МосБиржи;2649,16;2666,85;2676,61;2645,12;52320999449,6;0;0;2;9825137202940;RUB;3708780020,3200;3;
SNDX;IMOEX;06.08.2019;Индекс МосБиржи;Индекс МосБиржи;2683,35;2654,34;2686,86;2654,11;47612187588,9;0;0;2;9951969675850;RUB;3708780020,3200;3;
SNDX;IMOEX;07.08.2019;Индекс МосБиржи;Индекс МосБиржи;2674,98;2683,11;2696,53;2666,41;49041190262,7;0;0;2;9920894755160;RUB;3708780020,3200;3;
SNDX;IMOEX;08.08.2019;Индекс МосБиржи;Индекс МосБиржи;2696,69;2693,17;2707,62;2693,17;39678960852,7;0;0;2;10001443976800;RUB;3708780020,3200;3;
SNDX;IMOEX;09.08.2019;Индекс МосБиржи;Индекс МосБиржи;2679,71;2696,65;2700,95;2678,07;32686121043;0;0;2;9938461420790;RUB;3708780020,3200;3;
SNDX;IMOEX;12.08.2019;Индекс МосБиржи;Индекс МосБиржи;2689,93;2687,12;2698,39;2682,05;28453904405;0;0;2;9976342681330;RUB;3708780020,3200;3;
SNDX;IMOEX;13.08.2019;Индекс МосБиржи;Индекс МосБиржи;2680,12;2688,92;2697,53;2665,35;45413014687,3;0;0;2;9939972351580;RUB;3708780020,3200;3;
SNDX;IMOEX;14.08.2019;Индекс МосБиржи;Индекс МосБиржи;2637,04;2684,63;2687,93;2630,82;46870223317,2;0;0;2;9780190394690;RUB;3708780020,3200;3;
SNDX;IMOEX;15.08.2019;Индекс МосБиржи;Индекс МосБиржи;2625,58;2643,53;2651,23;2620,2;48643214688,2;0;0;2;9737713317910;RUB;3708780020,3200;3;
SNDX;IMOEX;16.08.2019;Индекс МосБиржи;Индекс МосБиржи;2615,2;2636,29;2640,92;2615,2;37360791236,3;0;0;2;9699205005200;RUB;3708780020,3200;3;
SNDX;IMOEX;19.08.2019;Индекс МосБиржи;Индекс МосБиржи;2648,09;2627,47;2653,31;2619,39;41508646386;0;0;2;9821171007790;RUB;3708780020,3200;3;
SNDX;IMOEX;20.08.2019;Индекс МосБиржи;Индекс МосБиржи;2672,84;2651,1;2675,26;2647,4;41833885321,8;0;0;2;9912964492200;RUB;3708780020,3200;3;
SNDX;IMOEX;21.08.2019;Индекс МосБиржи;Индекс МосБиржи;2673,95;2677,55;2679,46;2665,1;35687208431,7;0;0;2;9917082562400;RUB;3708780020,3200;3;
SNDX;IMOEX;22.08.2019;Индекс МосБиржи;Индекс МосБиржи;2675,13;2673,77;2680,65;2662,31;37929633437,4;0;0;2;9921456948520;RUB;3708780020,3200;3;
SNDX;IMOEX;23.08.2019;Индекс МосБиржи;Индекс МосБиржи;2660,74;2679,23;2682,95;2656,97;39340472307,4;0;0;2;9868093848320;RUB;3708780020,3200;3;
SNDX;IMOEX;26.08.2019;Индекс МосБиржи;Индекс МосБиржи;2658,24;2651,09;2672,19;2640,05;25136294862,1;0;0;2;9858829004110;RUB;3708780020,3200;3;
SNDX;IMOEX;27.08.2019;Индекс МосБиржи;Индекс МосБиржи;2659,35;2660,76;2663,14;2636,99;68464614909,9;0;0;2;9862950355170;RUB;3708780020,3200;3;
SNDX;IMOEX;28.08.2019;Индекс МосБиржи;Индекс МосБиржи;2677,31;2658,17;2677,99;2649,54;43582864484,4;0;0;2;9929557579250;RUB;3708780020,3200;3;
SNDX;IMOEX;29.08.2019;Индекс МосБиржи;Индекс МосБиржи;2714,25;2679,8;2714,37;2679,11;47041546243,2;0;0;2;10066543089500;RUB;3708780020,3200;3;
SNDX;IMOEX;30.08.2019;Индекс МосБиржи;Индекс МосБиржи;2740,04;2716,69;2740,04;2715,3;54743444559,5;0;0;2;10162221636400;RUB;3708780020,3200;3;
SNDX;IMOEX;02.09.2019;Индекс МосБиржи;Индекс МосБиржи;2773,01;2742,3;2774,77;2735,11;44975843551,4;0;0;2;10284480227200;RUB;3708780020,3200;3;
SNDX;IMOEX;03.09.2019;Индекс МосБиржи;Индекс МосБиржи;2774,2;2770,86;2781,06;2757,85;69206978352,1;0;0;2;10288896412700;RUB;3708780020,3200;3;
SNDX;IMOEX;04.09.2019;Индекс МосБиржи;Индекс МосБиржи;2793,36;2787,37;2799,84;2784,96;67735228288,7;0;0;2;10359968847600;RUB;3708780020,3200;3;
SNDX;IMOEX;05.09.2019;Индекс МосБиржи;Индекс МосБиржи;2807,06;2800,97;2815,84;2796,19;61951409293,3;0;0;2;10410769539000;RUB;3708780020,3200;3;
SNDX;IMOEX;06.09.2019;Индекс МосБиржи;Индекс МосБиржи;2797,55;2805,95;2805,95;2780,76;42284905044,8;0;0;2;10375510845500;RUB;3708780020,3200;3;
SNDX;IMOEX;09.09.2019;Индекс МосБиржи;Индекс МосБиржи;2786,63;2802,49;2810,91;2777,63;30105613161,7;0;0;2;10334985489200;RUB;3708780020,3200;3;
SNDX;IMOEX;10.09.2019;Индекс МосБиржи;Индекс МосБиржи;2787,52;2784,8;2791,02;2767,29;46262429643,8;0;0;2;10338310724800;RUB;3708780020,3200;3;
SNDX;IMOEX;11.09.2019;Индекс МосБиржи;Индекс МосБиржи;2817,05;2788,19;2819,75;2782,95;48054463894,8;0;0;2;10447825497900;RUB;3708780020,3200;3;
SNDX;IMOEX;12.09.2019;Индекс МосБиржи;Индекс МосБиржи;2799,99;2816,06;2816,06;2789,14;56544628523,6;0;0;2;10384563835000;RUB;3708780020,3200;3;
SNDX;IMOEX;13.09.2019;Индекс МосБиржи;Индекс МосБиржи;2791,74;2795,85;2801,28;2777,23;41055464668,6;0;0;2;10353951632900;RUB;3708780020,3200;3;
