Date,Income,Outcome,Balance
2019-05-14 00:00:00.000,"1,99E+00","1,79E+00","0,1950744469"
2019-05-15 00:00:00.000,"1,75E+00","1,67E+00","0,08181155151"
2019-05-16 00:00:00.000,"1,80E+00","1,82E+00","-0,008471007694"
2019-05-17 00:00:00.000,"1,47E+00","1,83E+00","-0,361783311"
2019-05-18 00:00:00.000,0,0,0
2019-05-19 00:00:00.000,0,0,0
2019-05-20 00:00:00.000,"1,78E+00","1,98E+00","-0,1988767149"
2019-05-21 00:00:00.000,"1,88E+00","1,69E+00","0,2019876415"
2019-05-22 00:00:00.000,"1,57E+00","1,46E+00","0,1079703673"
2019-05-23 00:00:00.000,"1,54E+00","1,42E+00","0,1205795151"
2019-05-24 00:00:00.000,"1,69E+00","1,84E+00","-0,1568415598"
2019-05-25 00:00:00.000,0,0,0
2019-05-26 00:00:00.000,0,0,0
2019-05-27 00:00:00.000,"1,90E+00","2,50E+00","-0,6057732263"
2019-05-28 00:00:00.000,"1,76E+00","2,11E+00","-0,3437037922"
2019-05-29 00:00:00.000,"1,42E+00","1,96E+00","-0,53593334"
2019-05-30 00:00:00.000,"1,84E+00","2,24E+00","-0,406635379"
2019-05-31 00:00:00.000,"1,83E+00","2,08E+00","-0,2491888973"
2019-06-01 00:00:00.000,0,0,0
2019-06-02 00:00:00.000,0,0,0
2019-06-03 00:00:00.000,"1,66E+00","2,12E+00","-0,4623967529"
2019-06-04 00:00:00.000,"1,59E+00","2,00E+00","-0,399752368"
2019-06-05 00:00:00.000,"1,55E+00","1,83E+00","-0,2706785604"
2019-06-06 00:00:00.000,"1,42E+00","1,91E+00","-0,4888117352"
2019-06-07 00:00:00.000,"1,76E+00","2,23E+00","-0,455982616"
2019-06-08 00:00:00.000,0,0,0
2019-06-09 00:00:00.000,0,0,0
2019-06-10 00:00:00.000,"2,01E+00","2,29E+00","-0,2669776344"
2019-06-11 00:00:00.000,"1,80E+00","2,03E+00","-0,2270116042"
2019-06-12 00:00:00.000,0,0,0
2019-06-13 00:00:00.000,"1,98E+00","2,19E+00","-0,2125402482"
2019-06-14 00:00:00.000,"1,91E+00","2,44E+00","-0,5358284562"
2019-06-15 00:00:00.000,0,0,0
2019-06-16 00:00:00.000,0,0,0
2019-06-17 00:00:00.000,"1,75E+00","2,36E+00","-0,5975843375"
2019-06-18 00:00:00.000,"1,42E+00","1,98E+00","-0,5506286615"
2019-06-19 00:00:00.000,"1,41E+00","1,83E+00","-0,4203168483"
2019-06-20 00:00:00.000,"1,58E+00","1,83E+00","-0,2521607654"
2019-06-21 00:00:00.000,"1,87E+00","2,37E+00","-0,4959197069"
2019-06-22 00:00:00.000,0,0,0
2019-06-23 00:00:00.000,0,0,0
2019-06-24 00:00:00.000,"1,61E+00","2,26E+00","-0,6544248208"
2019-06-25 00:00:00.000,"1,98E+00","2,37E+00","-0,3921347699"
2019-06-26 00:00:00.000,"1,69E+00","2,16E+00","-0,4759828667"
2019-06-27 00:00:00.000,"2,29E+00","2,32E+00","-0,03251580676"
2019-06-28 00:00:00.000,"2,73E+00","2,50E+00","0,229021836"
2019-06-29 00:00:00.000,0,0,0
2019-06-30 00:00:00.000,0,0,0
2019-07-01 00:00:00.000,"1,75E+00","2,36E+00","-0,6074640217"
2019-07-02 00:00:00.000,"1,54E+00","1,87E+00","-0,3277686243"
2019-07-03 00:00:00.000,"1,246617278","1,84E+00","-0,5917871667"
2019-07-04 00:00:00.000,"2,01E+00","2,29E+00","-0,2751980045"
2019-07-05 00:00:00.000,"1,69E+00","2,09E+00","-0,4043886605"
2019-07-06 00:00:00.000,0,0,0
2019-07-07 00:00:00.000,0,0,0
2019-07-08 00:00:00.000,"1,74E+00","2,15E+00","-0,4070406849"
2019-07-09 00:00:00.000,"1,49E+00","1,80E+00","-0,3138787206"
2019-07-10 00:00:00.000,"1,50E+00","1,69E+00","-0,1959545072"
2019-07-11 00:00:00.000,"1,50E+00","1,79E+00","-0,288535793"
2019-07-12 00:00:00.000,"1,75E+00","1,98E+00","-0,2215977572"
2019-07-13 00:00:00.000,0,0,0
2019-07-14 00:00:00.000,0,0,0
2019-07-15 00:00:00.000,"2,11E+00","1,87E+00","0,237828945"
2019-07-16 00:00:00.000,"1,49E+00","1,51E+00","-0,02864965486"
2019-07-17 00:00:00.000,"1,47E+00","1,37E+00","0,1137064307"
2019-07-18 00:00:00.000,"1,87E+00","1,70E+00","0,1667911665"
2019-07-19 00:00:00.000,"1,67E+00","1,66E+00","0,01163734958"
2019-07-20 00:00:00.000,0,0,0
2019-07-21 00:00:00.000,0,0,0
2019-07-22 00:00:00.000,"1,53E+00","1,88E+00","-0,3474083504"
2019-07-23 00:00:00.000,"1,45E+00","1,69E+00","-0,2241746161"
2019-07-24 00:00:00.000,"1,34E+00","1,90E+00","-0,5517315358"
2019-07-25 00:00:00.000,"1,71E+00","2,38E+00","-0,6783698655"
2019-07-26 00:00:00.000,"1,55E+00","2,15E+00","-0,5861913045"
2019-07-27 00:00:00.000,0,0,0
2019-07-28 00:00:00.000,0,0,0
2019-07-29 00:00:00.000,"1,84E+00","3,05E+00","-1,216072909"
2019-07-30 00:00:00.000,"1,66E+00","2,26E+00","-0,6001563628"
2019-07-31 00:00:00.000,"1,65E+00","2,07E+00","-0,4186852476"
2019-08-01 00:00:00.000,"1,65E+00","1,83E+00","-0,1847795069"
2019-08-02 00:00:00.000,"1,316432743","1,91E+00","-0,5935716476"
2019-08-03 00:00:00.000,0,0,0
2019-08-04 00:00:00.000,0,0,0
2019-08-05 00:00:00.000,"2,70E+00","2,15E+00","0,5499987843"
2019-08-06 00:00:00.000,"1,74E+00","1,94E+00","-0,2028723908"
2019-08-07 00:00:00.000,"1,70E+00","1,83E+00","-0,1229402565"
2019-08-08 00:00:00.000,"1,95E+00","2,40E+00","-0,4428279058"
2019-08-09 00:00:00.000,"1,98E+00","2,32E+00","-0,3470590756"
2019-08-10 00:00:00.000,0,0,0
2019-08-11 00:00:00.000,0,0,0
2019-08-12 00:00:00.000,"1,90E+00","1,88E+00","0,005455755588"
2019-08-13 00:00:00.000,"1,69E+00","1,79E+00","-0,1111976"
2019-08-14 00:00:00.000,"1,44E+00","1,53E+00","-0,09193767148"
2019-08-15 00:00:00.000,"1,65E+00","1,79E+00","-0,1446847629"
2019-08-16 00:00:00.000,"1,55E+00","1,59E+00","-0,03802132135"
2019-08-17 00:00:00.000,0,0,0
2019-08-18 00:00:00.000,0,0,0
2019-08-19 00:00:00.000,"1,54E+00","1,69E+00","-0,140810636"
2019-08-20 00:00:00.000,"1,54E+00","1,51E+00","0,03276825465"
2019-08-21 00:00:00.000,"1,37E+00","1,188265698","0,1870716325"
2019-08-22 00:00:00.000,"2,11E+00","1,72E+00","0,3771452342"
2019-08-23 00:00:00.000,"1,74E+00","1,58E+00","0,1568934156"
2019-08-24 00:00:00.000,0,0,0
2019-08-25 00:00:00.000,"0,000002328666488",0,"0,000002328666488"
2019-08-26 00:00:00.000,"1,67E+00","2,08E+00","-0,4166632439"
2019-08-27 00:00:00.000,"1,59E+00","1,45E+00","0,141979545"
2019-08-28 00:00:00.000,"1,47E+00","1,40E+00","0,07436859905"
2019-08-29 00:00:00.000,"1,63E+00","1,40E+00","0,2304740788"
2019-08-30 00:00:00.000,"1,76E+00","1,61E+00","0,1516534525"
2019-08-31 00:00:00.000,"0,00001342703775",0,"0,00001342703775"
2019-09-01 00:00:00.000,0,"0,0006408578208","-0,0006408578208"
2019-09-02 00:00:00.000,"1,44E+00","1,63E+00","-0,1964471525"
2019-09-03 00:00:00.000,"1,72E+00","1,38E+00","0,3380426929"
2019-09-04 00:00:00.000,"1,41E+00","1,263014462","0,143330459"
2019-09-05 00:00:00.000,"2,78E+00","1,37E+00","1,41E+00"
2019-09-06 00:00:00.000,"1,34E+00","1,45E+00","-0,1085609161"
2019-09-07 00:00:00.000,0,0,0
2019-09-08 00:00:00.000,0,0,0
2019-09-09 00:00:00.000,"1,53E+00","1,70E+00","-0,1768997884"
2019-09-10 00:00:00.000,"1,82E+00","1,311035626","0,512145181"
2019-09-11 00:00:00.000,"1,144439597","1,227490133","-0,08305053515"
2019-09-12 00:00:00.000,"2,15E+00","1,38E+00","0,7676420667"
2019-09-13 00:00:00.000,"1,65E+00","1,47E+00","0,1714829327"
2019-09-14 00:00:00.000,0,0,0
2019-09-15 00:00:00.000,0,0,0
2019-09-16 00:00:00.000,"1,42E+00","1,78E+00","-0,3583145184"
2019-09-17 00:00:00.000,"1,36E+00","1,33E+00","0,02121157488"
2019-09-18 00:00:00.000,"1,38E+00","1,42E+00","-0,04271667253"
2019-09-19 00:00:00.000,"1,87E+00","1,36E+00","0,5185649105"
2019-09-20 00:00:00.000,"1,74E+00","1,67E+00","0,05936286731"
2019-09-21 00:00:00.000,0,0,0
2019-09-22 00:00:00.000,0,0,0
2019-09-23 00:00:00.000,"1,55E+00","1,91E+00","-0,3535669179"
2019-09-24 00:00:00.000,"1,91E+00","1,51E+00","0,4027536914"
2019-09-25 00:00:00.000,"1,69E+00","1,98E+00","-0,2910177154"
2019-09-26 00:00:00.000,"1,82E+00","1,78E+00","0,03341782372"
2019-09-27 00:00:00.000,"1,84E+00","1,78E+00","0,06427873064"
2019-09-28 00:00:00.000,0,0,0
2019-09-29 00:00:00.000,"0,000003929316756",0,"0,000003929316756"
2019-09-30 00:00:00.000,"2,08E+00","2,07E+00","0,01005202914"
2019-10-01 00:00:00.000,"1,53E+00","1,67E+00","-0,1438848416"
2019-10-02 00:00:00.000,"1,40E+00","1,41E+00","-0,001976342889"
2019-10-03 00:00:00.000,"1,36E+00","1,222814034","0,1340943337"
2019-10-04 00:00:00.000,"1,59E+00","1,49E+00","0,1126658841"
2019-10-05 00:00:00.000,0,0,0
2019-10-06 00:00:00.000,"0,0005728044408",0,"0,0005728044408"
2019-10-07 00:00:00.000,"1,67E+00","1,83E+00","-0,1576182335"
2019-10-08 00:00:00.000,"1,57E+00","1,50E+00","0,06873475439"
2019-10-09 00:00:00.000,"1,50E+00","1,36E+00","0,1451920768"
2019-10-10 00:00:00.000,"1,90E+00","1,59E+00","0,3043400532"
2019-10-11 00:00:00.000,"1,61E+00","1,38E+00","0,2229896598"
2019-10-12 00:00:00.000,0,0,0
2019-10-13 00:00:00.000,0,0,0
2019-10-14 00:00:00.000,"2,05E+00","1,88E+00","0,1773592227"
2019-10-15 00:00:00.000,"1,78E+00","1,51E+00","0,2611553842"
2019-10-16 00:00:00.000,"1,36E+00","1,24620304","0,113778388"
2019-10-17 00:00:00.000,"1,67E+00","1,63E+00","0,03032859802"
2019-10-18 00:00:00.000,"1,67E+00","1,59E+00","0,07780354397"
2019-10-19 00:00:00.000,0,0,0
2019-10-20 00:00:00.000,0,0,0
2019-10-21 00:00:00.000,"1,78E+00","2,33E+00","-0,5488158962"
2019-10-22 00:00:00.000,"1,53E+00","1,42E+00","0,1001974913"
2019-10-23 00:00:00.000,"1,289599097","1,44E+00","-0,1440355736"
2019-10-24 00:00:00.000,"1,45E+00","1,65E+00","-0,1926095296"
2019-10-25 00:00:00.000,"1,65E+00","1,91E+00","-0,2674153231"
2019-10-26 00:00:00.000,0,0,0
2019-10-27 00:00:00.000,0,0,0
2019-10-28 00:00:00.000,"1,61E+00","1,98E+00","-0,360269163"
2019-10-29 00:00:00.000,"1,62E+00","1,66E+00","-0,03445347309"
2019-10-30 00:00:00.000,"1,59E+00","1,45E+00","0,141121698"
2019-10-31 00:00:00.000,"2,17E+00","1,76E+00","0,3998645505"
2019-11-01 00:00:00.000,"1,76E+00","1,66E+00","0,1082933313"
2019-11-02 00:00:00.000,0,"0,0001704688862","-0,0001704688862"
2019-11-03 00:00:00.000,0,"0,00004267412317","-0,00004267412317"
2019-11-04 00:00:00.000,0,"0,0000002884219421","-0,0000002884219421"
2019-11-05 00:00:00.000,"1,78E+00","2,01E+00","-0,2278284317"
2019-11-06 00:00:00.000,"1,65E+00","1,83E+00","-0,1795768248"
2019-11-07 00:00:00.000,"1,87E+00","1,79E+00","0,08612059654"
2019-11-08 00:00:00.000,"1,96E+00","1,78E+00","0,1865235827"
2019-11-09 00:00:00.000,0,0,0
2019-11-10 00:00:00.000,0,0,0
2019-11-11 00:00:00.000,"1,71E+00","1,74E+00","-0,03480111947"
2019-11-12 00:00:00.000,"1,45E+00","1,83E+00","-0,3784509296"
2019-11-13 00:00:00.000,"1,49E+00","1,51E+00","-0,02723128827"
2019-11-14 00:00:00.000,"1,54E+00","1,54E+00","0,009011659282"
2019-11-15 00:00:00.000,"1,69E+00","1,70E+00","-0,01603762247"
2019-11-16 00:00:00.000,0,0,0
2019-11-17 00:00:00.000,0,0,0
2019-11-18 00:00:00.000,"1,86E+00","2,30E+00","-0,4569965414"
2019-11-19 00:00:00.000,"1,70E+00","1,47E+00","0,233255551"
2019-11-20 00:00:00.000,"1,42E+00","1,289460395","0,1284976272"
2019-11-21 00:00:00.000,"1,37E+00","1,33E+00","0,03837807564"
2019-11-22 00:00:00.000,"1,126113038","1,44E+00","-0,3105750353"
2019-11-23 00:00:00.000,0,0,0
2019-11-24 00:00:00.000,0,0,0
2019-11-25 00:00:00.000,"1,74E+00","1,99E+00","-0,2490892449"
2019-11-26 00:00:00.000,"1,179027889","1,45E+00","-0,272399467"
2019-11-27 00:00:00.000,"1,82E+00","1,36E+00","0,4592649622"
2019-11-28 00:00:00.000,"1,37E+00","1,58E+00","-0,2207016837"
2019-11-29 00:00:00.000,"1,86E+00","1,75E+00","0,09746681968"
2019-11-30 00:00:00.000,0,0,0
2019-12-01 00:00:00.000,0,0,0
2019-12-02 00:00:00.000,"1,141184227","1,67E+00","-0,5308469093"
2019-12-03 00:00:00.000,"1,014251924","1,33E+00","-0,3196901518"
2019-12-04 00:00:00.000,"1,167866787","1,262847263","-0,09498047598"
2019-12-05 00:00:00.000,"1,70E+00","1,47E+00","0,2244332931"
2019-12-06 00:00:00.000,"1,099556083","1,49E+00","-0,3882360056"
2019-12-07 00:00:00.000,0,0,0
2019-12-08 00:00:00.000,0,0,0
2019-12-09 00:00:00.000,"1,50E+00","1,74E+00","-0,229453489"
2019-12-10 00:00:00.000,"1,282029399","1,54E+00","-0,2569429089"
2019-12-11 00:00:00.000,"1,57E+00","1,65E+00","-0,07767456157"
2019-12-12 00:00:00.000,"1,45E+00","1,50E+00","-0,04562030356"
2019-12-13 00:00:00.000,"1,301444718","1,71E+00","-0,4054331314"
2019-12-14 00:00:00.000,0,0,0
2019-12-15 00:00:00.000,0,0,0
2019-12-16 00:00:00.000,"1,315813134","1,99E+00","-0,676290521"
2019-12-17 00:00:00.000,"1,70E+00","1,50E+00","0,2067856046"
2019-12-18 00:00:00.000,"1,57E+00","1,65E+00","-0,08111276325"
2019-12-19 00:00:00.000,"1,65E+00","1,69E+00","-0,0437701991"
2019-12-20 00:00:00.000,"1,63E+00","1,88E+00","-0,2484858266"
2019-12-21 00:00:00.000,0,0,0
2019-12-22 00:00:00.000,0,0,0
2019-12-23 00:00:00.000,"2,17E+00","2,25E+00","-0,08001930337"
2019-12-24 00:00:00.000,"2,94E+00","1,95E+00","0,9956462539"
2019-12-25 00:00:00.000,"2,11E+00","2,25E+00","-0,1466673748"
2019-12-26 00:00:00.000,"2,95E+00","2,32E+00","0,6365094222"
2019-12-27 00:00:00.000,"2,95E+00","2,73E+00","0,2240043735"
2019-12-28 00:00:00.000,"0,1037869333","0,0009590226741","0,1028279106"
2019-12-29 00:00:00.000,"0,001233806014","0,0001262043839","0,00110760163"
2019-12-30 00:00:00.000,"2,70E+00","3,66E+00","-0,9666158469"
2019-12-31 00:00:00.000,"1,035652152","1,45E+00","-0,4113377304"
2020-01-01 00:00:00.000,0,0,0
2020-01-02 00:00:00.000,0,"0,00002015317095","-0,00002015317095"
2020-01-03 00:00:00.000,"0,0190420464","0,1010805262","-0,08203847984"
2020-01-04 00:00:00.000,0,"0,0000001185025099","-0,0000001185025099"
2020-01-05 00:00:00.000,0,0,0
2020-01-06 00:00:00.000,"0,01708504066","0,1016544959","-0,08456945521"
2020-01-07 00:00:00.000,0,0,0
2020-01-08 00:00:00.000,"0,006048744441","0,006876688861","-0,0008279444194"
2020-01-09 00:00:00.000,"1,84E+00","2,26E+00","-0,4226454751"
2020-01-10 00:00:00.000,"1,80E+00","1,49E+00","0,3215791692"
2020-01-11 00:00:00.000,0,0,0
2020-01-12 00:00:00.000,0,"0,000002160248087","-0,000002160248087"
2020-01-13 00:00:00.000,"1,69E+00","1,86E+00","-0,1739709609"
2020-01-14 00:00:00.000,"1,57E+00","1,74E+00","-0,1684094011"
2020-01-15 00:00:00.000,"1,67E+00","1,54E+00","0,1247630053"
2020-01-16 00:00:00.000,"1,49E+00","1,42E+00","0,06512923847"
2020-01-17 00:00:00.000,"1,046938296","1,42E+00","-0,3791543654"
2020-01-18 00:00:00.000,0,0,0
2020-01-19 00:00:00.000,0,0,0
2020-01-20 00:00:00.000,"1,275346772","1,84E+00","-0,574235471"
2020-01-21 00:00:00.000,"1,67E+00","1,45E+00","0,2258344318"
2020-01-22 00:00:00.000,"1,018459088","1,304575893","-0,2861168047"
2020-01-23 00:00:00.000,"1,226750489","1,283767323","-0,05701683449"
2020-01-24 00:00:00.000,"1,124322219","1,49E+00","-0,3587523333"
2020-01-25 00:00:00.000,0,0,0
2020-01-26 00:00:00.000,0,0,0
2020-01-27 00:00:00.000,"2,09E+00","3,27E+00","-1,174608193"
2020-01-28 00:00:00.000,"1,75E+00","2,24E+00","-0,4917024588"
2020-01-29 00:00:00.000,"1,42E+00","1,38E+00","0,04047589198"
2020-01-30 00:00:00.000,"1,38E+00","1,75E+00","-0,367793386"
2020-01-31 00:00:00.000,"1,69E+00","1,58E+00","0,1060595321"
2020-02-01 00:00:00.000,0,0,0
2020-02-02 00:00:00.000,0,0,0
2020-02-03 00:00:00.000,"1,198698585","1,71E+00","-0,5190350603"
2020-02-04 00:00:00.000,"1,42E+00","1,38E+00","0,03193731331"
2020-02-05 00:00:00.000,"1,53E+00","1,41E+00","0,1069595151"
2020-02-06 00:00:00.000,"1,46E+00","1,41E+00","0,04678508656"
2020-02-07 00:00:00.000,"1,87E+00","1,37E+00","0,4984655019"
2020-02-08 00:00:00.000,0,0,0
2020-02-09 00:00:00.000,0,0,0
2020-02-10 00:00:00.000,"1,80E+00","1,92E+00","-0,1205693894"
2020-02-11 00:00:00.000,"1,189377738","1,55E+00","-0,3634972479"
2020-02-12 00:00:00.000,"1,49E+00","1,270606129","0,2197160382"
2020-02-13 00:00:00.000,"1,71E+00","1,40E+00","0,3098642379"
2020-02-14 00:00:00.000,"1,65E+00","1,55E+00","0,08892390113"
2020-02-15 00:00:00.000,0,0,0
2020-02-16 00:00:00.000,0,0,0
2020-02-17 00:00:00.000,"1,54E+00","1,87E+00","-0,32306263"
2020-02-18 00:00:00.000,"1,34E+00","1,44E+00","-0,0923487494"
2020-02-19 00:00:00.000,"1,116499963","1,275660011","-0,1591600473"
2020-02-20 00:00:00.000,"1,74E+00","1,40E+00","0,3383190008"
2020-02-21 00:00:00.000,"1,38E+00","1,58E+00","-0,1999560715"
2020-02-22 00:00:00.000,0,0,0
2020-02-23 00:00:00.000,0,0,0
2020-02-24 00:00:00.000,0,"0,0000003546516782","-0,0000003546516782"
2020-02-25 00:00:00.000,"1,99E+00","2,40E+00","-0,4037286027"
2020-02-26 00:00:00.000,"1,38E+00","1,67E+00","-0,2934106048"
2020-02-27 00:00:00.000,"1,94E+00","2,05E+00","-0,1128471476"
2020-02-28 00:00:00.000,"1,88E+00","1,83E+00","0,06166364143"
2020-02-29 00:00:00.000,0,0,0
2020-03-01 00:00:00.000,0,0,0
2020-03-02 00:00:00.000,"1,61E+00","1,91E+00","-0,3040550908"
2020-03-03 00:00:00.000,"1,47E+00","1,45E+00","0,02917206238"
2020-03-04 00:00:00.000,"1,36E+00","1,33E+00","0,0171030969"
2020-03-05 00:00:00.000,"1,78E+00","1,54E+00","0,2403429819"
2020-03-06 00:00:00.000,"1,217858074","1,50E+00","-0,2811547502"
2020-03-07 00:00:00.000,0,0,0
2020-03-08 00:00:00.000,0,0,0
2020-03-09 00:00:00.000,0,"0,000000004608430939","-0,000000004608430939"
2020-03-10 00:00:00.000,"2,12E+00","2,28E+00","-0,1605815885"
2020-03-11 00:00:00.000,"1,82E+00","1,70E+00","0,116902894"
2020-03-12 00:00:00.000,"1,49E+00","1,46E+00","0,03083111936"
2020-03-13 00:00:00.000,"1,82E+00","1,65E+00","0,1744213601"
2020-03-14 00:00:00.000,0,0,0
2020-03-15 00:00:00.000,0,0,0
2020-03-16 00:00:00.000,"1,67E+00","1,99E+00","-0,306649126"
2020-03-17 00:00:00.000,"1,40E+00","1,57E+00","-0,1724498401"
2020-03-18 00:00:00.000,"1,176716099","1,42E+00","-0,2517503203"
2020-03-19 00:00:00.000,"1,42E+00","1,55E+00","-0,1308155279"
2020-03-20 00:00:00.000,"1,70E+00","1,76E+00","-0,06684646371"
2020-03-21 00:00:00.000,0,0,0
2020-03-22 00:00:00.000,0,0,0
2020-03-23 00:00:00.000,"1,71E+00","1,88E+00","-0,1741893726"
2020-03-24 00:00:00.000,"1,55E+00","1,61E+00","-0,06374615727"
2020-03-25 00:00:00.000,"1,66E+00","1,80E+00","-0,1501383952"
2020-03-26 00:00:00.000,"2,09E+00","2,26E+00","-0,165824019"
2020-03-27 00:00:00.000,"2,48E+00","2,61E+00","-0,119411932"
2020-03-28 00:00:00.000,0,0,0
2020-03-29 00:00:00.000,0,0,0
2020-03-30 00:00:00.000,"1,54E+00","2,04E+00","-0,5002646142"
2020-03-31 00:00:00.000,"1,01934685","1,25472259","-0,2353757398"
2020-04-01 00:00:00.000,"1,009377911","0,8710008564","0,1383770548"
2020-04-02 00:00:00.000,"0,9930555453","0,862086286","0,1309692593"
2020-04-03 00:00:00.000,"0,8169640229","0,9457886","-0,1288245771"
2020-04-04 00:00:00.000,0,0,0
2020-04-05 00:00:00.000,0,"0,00001279083174","-0,00001279083174"
2020-04-06 00:00:00.000,"1,44E+00","1,76E+00","-0,3291291617"
2020-04-07 00:00:00.000,"1,113124201","1,53E+00","-0,4089889525"
2020-04-08 00:00:00.000,"1,36E+00","1,244391673","0,1168257058"
2020-04-09 00:00:00.000,"1,47E+00","1,301908038","0,1685015751"
2020-04-10 00:00:00.000,"1,50E+00","1,49E+00","0,01202718015"
2020-04-11 00:00:00.000,"0,00360784797","0,009109958611","-0,00550211064"
2020-04-12 00:00:00.000,"0,002159822768","0,001000132071","0,001159690697"
2020-04-13 00:00:00.000,"1,245148156","1,40E+00","-0,153460331"
2020-04-14 00:00:00.000,"1,301842145","1,209478904","0,0923632409"
2020-04-15 00:00:00.000,"1,34E+00","1,41E+00","-0,07322047633"
2020-04-16 00:00:00.000,"1,015044611","1,172347712","-0,157303101"
2020-04-17 00:00:00.000,"1,180886697","1,245298245","-0,06441154751"
2020-04-18 00:00:00.000,"0,0003101354543","0,002703353914","-0,00239321846"
2020-04-19 00:00:00.000,0,"0,0000002208324555","-0,0000002208324555"
2020-04-20 00:00:00.000,"1,58E+00","1,74E+00","-0,1614098992"
2020-04-21 00:00:00.000,"1,107958056","1,190854362","-0,08289630573"
2020-04-22 00:00:00.000,"0,8413943496","1,003579606","-0,162185256"
2020-04-23 00:00:00.000,"0,9079570728","1,247198224","-0,339241151"
2020-04-24 00:00:00.000,"1,34E+00","1,36E+00","-0,01555719059"
2020-04-25 00:00:00.000,"0,001450744409","0,007474914961","-0,006024170551"
2020-04-26 00:00:00.000,0,0,0
2020-04-27 00:00:00.000,"1,46E+00","2,00E+00","-0,5426619129"
2020-04-28 00:00:00.000,"1,37E+00","1,41E+00","-0,03628357818"
2020-04-29 00:00:00.000,"1,59E+00","1,44E+00","0,151297997"
2020-04-30 00:00:00.000,"2,19E+00","1,90E+00","0,2871016186"
2020-05-01 00:00:00.000,0,0,0
2020-05-02 00:00:00.000,0,0,0
2020-05-03 00:00:00.000,0,0,0
2020-05-04 00:00:00.000,"0,03213770302","0,1296345449","-0,09749684189"
2020-05-05 00:00:00.000,"0,008368812827","0,001570398853","0,006798413974"
2020-05-06 00:00:00.000,"1,26272683","2,21E+00","-0,9534748961"
2020-05-07 00:00:00.000,"1,59E+00","1,36E+00","0,2430032826"
2020-05-08 00:00:00.000,"1,65E+00","1,58E+00","0,06552261963"
2020-05-09 00:00:00.000,0,0,0
2020-05-10 00:00:00.000,"0,003839069096","0,01122509506","-0,007386025965"
2020-05-11 00:00:00.000,0,"0,000008582215104","-0,000008582215104"
2020-05-12 00:00:00.000,"1,86E+00","2,09E+00","-0,23764588"
2020-05-13 00:00:00.000,"1,49E+00","1,37E+00","0,1145448868"
2020-05-14 00:00:00.000,"1,63E+00","1,61E+00","0,03617905004"
2020-05-15 00:00:00.000,"2,12E+00","1,80E+00","0,3118943466"
2020-05-16 00:00:00.000,"0,05296940336","0,009361785117","0,04360761825"
2020-05-17 00:00:00.000,"0,008871955813","0,0008676513854","0,008004304428"
2020-05-18 00:00:00.000,"1,46E+00","1,87E+00","-0,4048087632"
2020-05-19 00:00:00.000,"1,57E+00","1,42E+00","0,1511989189"
2020-05-20 00:00:00.000,"1,50E+00","1,50E+00","0,004294759199"
2020-05-21 00:00:00.000,"1,37E+00","1,45E+00","-0,07754178508"
2020-05-22 00:00:00.000,"1,065723561","1,51E+00","-0,4501313846"
2020-05-23 00:00:00.000,"0,005403917679","0,003126904467","0,002277013212"
2020-05-24 00:00:00.000,0,0,0
2020-05-25 00:00:00.000,"1,46E+00","1,66E+00","-0,1951921257"
2020-05-26 00:00:00.000,"0,9355654091","1,272311386","-0,3367459767"
2020-05-27 00:00:00.000,"1,116352684","1,53E+00","-0,4099739441"
2020-05-28 00:00:00.000,"1,69E+00","1,57E+00","0,1183265023"
2020-05-29 00:00:00.000,"1,62E+00","1,74E+00","-0,1126468088"
2020-05-30 00:00:00.000,"0,005026434391","0,004884788636","0,000141645755"
2020-05-31 00:00:00.000,0,0,0
2020-06-01 00:00:00.000,"1,46E+00","1,51E+00","-0,04847874682"
2020-06-02 00:00:00.000,"1,235114763","1,37E+00","-0,1304634029"
2020-06-03 00:00:00.000,"1,184956923","1,278288787","-0,09333186336"
2020-06-04 00:00:00.000,"1,53E+00","1,36E+00","0,1694217891"
2020-06-05 00:00:00.000,"1,76E+00","1,47E+00","0,2951908023"
2020-06-06 00:00:00.000,"0,001304441733","0,008269434042","-0,006964992309"
2020-06-07 00:00:00.000,0,0,0
2020-06-08 00:00:00.000,"1,50E+00","1,62E+00","-0,1182125673"
2020-06-09 00:00:00.000,"1,41E+00","2,88E+00","-1,47E+00"
2020-06-10 00:00:00.000,"1,87E+00","1,63E+00","0,2331368629"
2020-06-11 00:00:00.000,"2,38E+00","2,12E+00","0,2569832276"
2020-06-12 00:00:00.000,0,0,0
2020-06-13 00:00:00.000,0,0,0
2020-06-14 00:00:00.000,"0,002232605409","0,01947385417","-0,01724124875"
2020-06-15 00:00:00.000,"1,79E+00","2,21E+00","-0,4251687004"
2020-06-16 00:00:00.000,"1,47E+00","1,80E+00","-0,3356617236"
2020-06-17 00:00:00.000,"1,54E+00","1,46E+00","0,08699560925"
2020-06-18 00:00:00.000,"1,50E+00","1,55E+00","-0,0560767515"
2020-06-19 00:00:00.000,"1,57E+00","1,74E+00","-0,1732168352"
2020-06-20 00:00:00.000,"0,001188840641","0,02685587801","-0,02566703737"
2020-06-21 00:00:00.000,0,0,0
2020-06-22 00:00:00.000,"2,03E+00","2,28E+00","-0,2428429523"
2020-06-23 00:00:00.000,"1,67E+00","2,08E+00","-0,3989382733"
2020-06-24 00:00:00.000,0,0,0
2020-06-25 00:00:00.000,"2,36E+00","2,50E+00","-0,1410283358"
